chapter,question_number,Question,Answer,question_length,answer_length
,29.4,Compute the unit energy for melting for the following metals: (a) aluminum .,"Solution: (a) From Table 29.2, Tm for aluminum = 930 K (1680 R) Eq. (29.2) for SI units: Um = 3.33(10^-6)Tm 2 Um = 3.33 x 10^-6 (930)2 = 2.88 J/mm3 Eq. (29.2) for USCS units: Um = 1.467(10^-5)Tm 2 Um = 1.467 x 10^-5 (1680)2 = 41.4 Btu/in3 ",,
29,29.4,Compute the unit energy for melting for the following metals:(b) plain low carbon steel.,"Solution: (b) From Table 29.2, Tm for plain low carbon steel = 1760 K (3160 R) Eq. (29.2) for SI units: Um = 3.33(10^-6)Tm 2 Um = 3.33 x 10^-6 (1760)2 = 10.32 J/mm3 Eq. (29.2) for USCS units: Um = 1.467(10^-5)Tm 2 Um = 1.467 x 10^-5 (3160)2 = 146.5 Btu/in3",112,477
29,29.5,Compute the unit energy for melting for the following metals: (a) copper .,"Solution: (a) From Table 29.2, Tm for copper = 1350 K (2440 R) Eq. (29.2) for SI units: Um = 3.33(10^-6)Tm 2 Um = 3.33 x 10^-6 (1350)2 = 6.07 J/mm3 Eq. (29.2) for USCS units: Um = 1.467(10^-5)Tm 2 Um = 1.467 x 10^-5 (2440)2 = 87.3 Btu/in3 ",96,463
29,29.5,Compute the unit energy for melting for the following metals:  (b) titanium.,"Solution:  (b) From Table 29.2, Tm for titanium = 2070 K (3730 R) Eq. (29.2) for SI units: Um = 3.33(10^-6)Tm 2 Um = 3.33 x 10^-6 (2070)2 = 14.27 J/mm3 Eq. (29.2) for USCS units: Um = 1.467(10^-5)Tm 2 Um = 1.467 x 10^-5 (3730)2 = 204.1 Btu/in3",96,463
29,29.8,"A fillet weld has a cross-sectional area of 25.0 mm2 and is 300 mm long. (a) What quantity of heat (in joules) is required to accomplish the weld, if the metal to be welded is low carbon steel? (b) How much heat must be generated at the welding source, if the heat transfer factor is 0.75 and the melting factor = 0.63?","Solution: (a) Eq. (29.2) for SI units: Um = 3.33 x 10^-6 Tm 2 From Table 29.2, Tm for low carbon steel = 1760� K Um = 3.33 x 10^-6 (1760)2 = 10.32 J/mm3 Volume of metal melted V = 25(300) = 7500 mm3 Hw = 10.32(7500) = 77,360 J at weld (b) Given f1 = 0.75 and f2 = 0.63, H = 77,360/(0.75 x 0.63) = 163,700 J at source.",325,326
29,29.1,"0 A groove weld has a cross-sectional area = 0.045 in2 and is 10 inches long. (a) What quantity of heat (in Btu) is required to accomplish the weld, if the metal to be welded is medium carbon steel? (b) How much heat must be generated at the welding source, if the heat transfer factor = 0.9 and the melting factor = 0.7?","Solution: (a) Eq. (29.2) for USCS units: Um = 1.467 x 10^-5 Tm 2 From Table 29.2, Tm for medium carbon steel = 3060 R Um = 1.467 x 10^-5 (3060)^2 = 137.4 Btu/in3 Volume of metal melted V = 0.045(10) = 0.45 in3 Hw = 137.4(0.45) = 61.8 Btu at weld  (b) Given f1 = 0.9 and f2 = 0.7. H = 61.8/(0.9 x 0.7) = 98.1 Btu at source.",325,319
29,29.12,"In a controlled experiment, it takes 3700 J to melt the amount of metal that is in a weld bead with a cross-sectional area of 6.0 mm2 that is 150.0 mm long. (a) Using Table 29.2, what is the most likely metal? (b) If the heat transfer factor is 0.85 and the melting factor is 0.55 for a welding process, how much heat must be generated at the welding source to accomplish the weld?","Solution: V = AwL = 6.0(150) = 900 mm3 Um = Hw/V = 3700 / 900 = 4.111 J/mm3 Tm = (Um/k)^0.5 = (4.111/3.33x10^-6)^0.5 = 1111� K From Table 29.2, the metal with the closest melting point to 1111� is Bronze (1120� K) (b) H = Hw/f1f2 = 3700/ (0.85 x 0.55) = 7,914 Joules",387,263
29,29.14,The welding power generated in a particular arc-welding operation = 3000 W. This is transferred to the work surface with a heat transfer factor = 0.9. The metal to be welded is copper whose melting point is given in Table 29.2. Assume that the melting factor = 0.25. A continuous fillet weld is to be made with a cross-sectional area = 15.0 mm2. Determine the travel speed at which the welding operation can be accomplished.,"Solution: From Table 29.2, Tm = 1350K for copper. Um = 3.33 x 10^-6(1350)^2 = 6.07 J/mm3 v = f1 f2 RH/UmAw = 0.9(0.25)(3000)/(6.07 x 15) = 7.4 mm/s.",430,146
29,29.15,"Solve the previous problem except that the metal to be welded is high carbon steel, the cross-sectional area of the weld = 25.0 mm2, and the melting factor = 0.6.","Solution: From Table 29.2, Tm = 1650K for high carbon steel. Um = 3.33 x 10^-6(1650)^2 = 9.07 J/mm3 v = f1 f2 RH /UmAw = 0.9(0.6)(3000)/(9.07 x 25) = 7.15 mm/s.",168,158
29,29.16,A welding operation on an aluminum alloy makes a groove weld. The cross-sectional area of the weld is 30.0 mm2. The welding velocity is 4.0 mm/sec. The heat transfer factor is 0.92 and the melting factor is 0.48. The melting temperature of the aluminum alloy is 650C. Determine the rate of heat generation required at the welding source to accomplish this weld.,Solution: Um = 3.33 x 10^-6(650 + 273)^2 = 2.84 J/mm3 f1 f2 RH = UmAw v RH = Um Aw v/f1 f2 = 2.84(30)(4)/(0.92 x 0.48) = 771 J/s = 771 W. ,367,557
29,29.17,"The power source in a particular welding operation generates 125 Btu/min, which is transferred to the work surface with heat transfer factor = 0.8. The melting point for the metal to be welded = 1800F and its melting factor = 0.5. A continuous fillet weld is to be made with a cross-sectional area = 0.04 in2. Determine the travel speed at which the welding operation can be accomplished.",Solution: Um = 1.467 x 10^-5 (1800 + 460)^2 = 74.9 Btu/in3 v = f1 f2 RH /UmAw = 0.8(0.5)(125)/(74.9 x 0.04) = 16.7 in/min,394,119
29,29.18,"In a certain welding operation to make a fillet weld, the cross-sectional area = 0.025 in2 and the travel speed = 15 in/min. If the heat transfer factor = 0.95 and melting factor = 0.5, and the melting point = 2000F for the metal to be welded, determine the rate of heat generation required at the heat source to accomplish this weld.",Solution: Um = 1.467 x 10^-5 (2000 + 460)^2 = 88.8 Btu/in3 v = 15 = f1 f2 RH/UmAw = 0.95(0.5)RH /(88.8 x 0.025) = 0.214 RH RH = 15/0.214 = 70.1 Btu/min,340,149
29,29.19,"A fillet weld is used to join 2 medium carbon steel plates each having a thickness of 5.0 mm. The plates are joined at a 90� angle using an inside fillet corner joint. The velocity of the welding head is 6 mm/sec. Assume the cross section of the weld bead approximates a right isosceles triangle with a leg length of 4.5 mm, the heat transfer factor is 0.80, and the melting factor is 0.58. Determine the rate of heat generation required at the welding source to accomplish the weld.","Solution: Aw = bh/2 = 4.5(4.5)/2 = 10.125 mm2 From Table 29.2, Tm = 1700�K Um = 3.33 x 10^-6 (1700)2 = 9.62 J/mm3 RH = UmAwv/(f1f2) = 9.62(10.125)(5.0) / (0.8 x 0.58) = 1260 J/sec = 1260 W.",489,188
30,30.3,A shielded metal arc-welding operation is performed on steel at a voltage = 30 volts and a current = 225 amps. The heat transfer factor = 0.85 and melting factor = 0.75. The unit melting energy for steel = 10.2 J/mm3. Determine (a) the rate of heat generation at the weld and (b) the volume rate of metal welded.,Solution: (a) RHW = f1f2EI = (0.85)(0.75)(30)(225) = 4303.1 W (b) RWV = (4303.1 W)/(10.2 J/mm3) = 421.9 mm3/sec.,318,112
30,30.4,"A GTAW operation is performed on low carbon steel, whose unit melting energy is 10.3 J/mm3. The welding voltage is 22 volts and the current is 135 amps. The heat transfer factor is 0.7 and the melting factor is 0.65. If filler metal wire of 3.5 mm diameter is added to the operation, the final weld bead is composed of 60% volume of filler and 40% volume base metal. If the travel speed in the operation is 5 mm/sec, determine (a) cross-sectional area of the weld bead, and (b) the feed rate (mm/sec) at which the filler wire must be supplied.","Solution: (a) RHW = f1f2EI = UmAwv Aw = f1f2EI/(Umv) = 0.7(0.65)(22)(135)/(10.3x5.0) = 26.24 mm2  (b) Volume of weld = Awv = 26.24(5.0) = 131.2 mm3/s Filler wire A = piD^2/4 =pi (3.5)^2/4 = 9.62 mm2 At 60% filler metal, feed rate of filler wire = 131.2(0.60)/9.62 = 8.18 mm/s",549,269
30,30.5,"A flux-cored arc-welding operation is performed to butt weld two austenitic stainless steel plates together. The welding voltage is 21 volts and the current is 185 amps. The cross-sectional area of the weld seam = 75 mm2 and the melting factor of the stainless steel is assumed to be 0.60. Using tabular data and equations given in this and the preceding chapter, determine the likely value for travel speed v in the operation.","Solution: From Table 30.1, f1 = 0.9 for FCAW. From Table 29.2, Tm = 1670K for austenitic stainless steel. Um = 3.33 x 10^-6 (1670)^2 = 9.29 J/mm3 f1f2EI = UmAwv                       v = f1f2EI/UmAw = 0.9(0.6)(21)(185)/(9.29 x 75) = 3.01 mm/s",433,218
30,30.7,"A gas metal arc-welding test is performed to determine the value of melting factor f2 for a certain metal and operation. The welding voltage = 25 volts, current = 125 amps, and heat transfer factor is assumed to be = 0.90, a typical value for GMAW. The rate at which the filler metal is added to the weld is 0.50 in3 per minute, and measurements indicate that the final weld bead consists of 57% filler metal and 43% base metal. The unit melting energy for the metal is known to be 75 Btu/in3. (a) Find the melting factor.","Solution: (a) f1f2EI = UmAwv Awv = welding volume rate = RWV = (0.50 in3/min)/0.57 = 0.877 in3/min = 0.01462 in3/sec. Therefore, f1f2EI = Um(RWV) 1 Btu/sec = 1055 J/s = 1055 W, so 75 Btu/sec = 79,125 W f2= Um(RWV)/f1EI = 79,125(0.01462)/(0.9 x 25 x 125) = 0.41  ",614,332
30,30.8,"A continuous weld is to be made around the circumference of a round steel tube of diameter = 6.0 ft, using a submerged arc welding operation under automatic control at a voltage of 25 volts and current of 300 amps. The tube is slowly rotated under a stationary welding head. The heat transfer factor for SAW is = 0.95 and the assumed melting factor = 0.7. The cross-sectional area of the weld bead is 0.12 in2. If the unit melting energy for the steel = 150 Btu/in3, determine (a) the rotational speed of the tube and (b) the time required to complete the weld.","Solution: (a) f1f2EI = UmAwv v = f1f2EI/UmAw 1 Btu/sec = 1055 J/s = 1055 W, so 150 Btu/sec = 158,250 W                      v = 0.95(0.7)(25)(300)/(158,250 x 0.120) = 0.263 in/sec = 15.76 in/min Circumference C =pi D = 12 x 6pi = 226.2 in/rev. Rotational speed N = (15.76 in/min)/(226.2 in/rev) = 0.06967 rev/min (b) Time to weld around circumference = C/v = (226.2 in/rev)/(15.76 in/min) = 14.35 min",567,395
30,30.18,"An oxyacetylene torch supplies 8.5 ft3 of acetylene per hour and an equal volume rate of oxygen for an OAW operation on 1/4 in steel. Heat generated by combustion is transferred to the work surface with a heat transfer factor of 0.3. If 80% of the heat from the flame is concentrated in a circular area on the work surface whose diameter = 0.40 in, find: (a) rate of heat liberated during combustion, (b) rate of heat transferred to the work surface, and (c) average power density in the circular area.","Solution: (a) Rate of heat generated by the torch RH = (8.5 ft3/hr)(1470 Btu/ft3) = 12,500 Btu/hr = 3.47 Btu/sec (b) Rate of heat received at work surface = f1RH = 0.30(3.47 Btu/sec) = 1.04 Btu/sec  (c) Area of circle in which 80% of heat is concentrated A = D2/4 = (0.4)2/4 = 0.1257 in2 Power density PD = 0.80(1.04 Btu/sec)/(0.1257 in2) = 6.63 Btu/sec-in2   ",508,381
30,30.19,The voltage in an EBW operation is 45 kV. The beam current is 60 milliamp. The electron beam is focused on a circular area that is 0.25 mm in diameter. The heat transfer factor is 0.87. Calculate the average power density in the area in watt/mm2.,"Solution: Power density PD = f1EI/A Power P = f1EI = 0.87(45 x 10^3)(60 x 10^-3) = 2349 W Area A = piD^2/4 = pi(0.25)^2/4 = 0.0491 mm3 PD = 2349/0.0491 = 47,853 W/mm2",252,158
30,30.2,"An electron-beam welding operation is to be accomplished to butt weld two sheet-metal parts that are 3.0 mm thick. The unit melting energy = 5.0 J/mm3. The weld joint is to be 0.35 mm wide, so that the cross section of the fused metal is 0.35 mm by 3.0 mm. If accelerating voltage = 25 kV, beam current = 30 milliamp, heat transfer factor f1 = 0.85, and melting factor f2 = 0.75, determine the travel speed at which this weld can be made along the seam.",Solution: Available heat for welding RHW = f1f2EI = UmAwv Travel velocity v = f1f2EI/UmAw Cross sectional area of weld seam Aw = (0.35)(3.0) = 1.05 mm2 v = 0.85(0.75)(25 x 103)(30 x 10-3)/(5.0 x 1.05) = 91.05 mm/s,459,213
30,30.22,"An electron-beam welding operation uses the following process parameters: accelerating voltage = 25 kV, beam current = 100 milliamp, and the circular area on which the beam is focused has a diameter = 0.020 in. If the heat transfer factor = 90%, determine the average power density in the area in Btu/sec in2.",Solution: Power density PD = f1EI/A Area in which beam is focused A = piD2/4 = pi(0.020)2/4 = 0.000314 in3  Power P = 0.90(25 x 10^3)(100 x 10^-3)/1055 = 2.133 Btu/sec PD = 2.133/0.000314 = 6792 Btu/sec-in2,315,200
